component_id,lot_id,defect_type,leakage_0h,leakage_24h,leakage_96h,leakage_168h
C0897,LOT-018,healthy,11.312758285848872,11.214840611707977,11.5800976839175,11.256953998517616
C0898,LOT-018,strong_drift,10.590510019835897,11.881119789054456,16.516397202811582,20.986120182167532
C0899,LOT-018,healthy,10.419625163245634,10.496178650566442,10.707542546584783,10.44136552709679
C0900,LOT-018,healthy,11.266612370309744,11.120220141013487,11.309243783359898,11.494943853205783
C0901,LOT-019,mild_drift,10.186675503147017,10.745400659869745,11.701100029421834,11.795992354407234
C0902,LOT-019,healthy,9.605946059177855,9.513539835089167,8.897292407547294,9.704139571565968
C0903,LOT-019,healthy,10.825872083890962,10.787148762172663,11.106936984288968,12.019168928342246
C0904,LOT-019,healthy,8.600423216738871,8.628195146938591,8.574046956063432,9.140283011133507
C0905,LOT-019,mild_drift,10.181554420967968,10.47287244041946,13.064162121671751,13.943493070805628
C0906,LOT-019,healthy,8.737009400273354,8.554928468402473,8.4887447966888,9.273878265077473
C0907,LOT-019,healthy,10.26955095941381,10.210827918161048,9.377958427492501,9.794786962393037
C0908,LOT-019,healthy,10.10640922800238,9.82634775645588,10.173498345452632,10.259128031408832
C0909,LOT-019,healthy,9.590488776727968,9.15315717439665,9.254401889142233,9.063906312364216
C0910,LOT-019,healthy,9.986325868104283,9.914356152612124,10.303333427530033,10.845668945068372
C0911,LOT-019,healthy,10.707119779758852,10.87541973355195,10.864111491882237,11.674150440853776
C0912,LOT-019,healthy,10.18146151739943,10.138188442754426,10.509923802426236,10.131577129966548
C0913,LOT-019,healthy,10.329241650908713,10.129305521520468,10.204490461201162,11.030228958122999
C0914,LOT-019,healthy,8.817810443079999,8.64640517215471,9.163762020862055,9.191630995503001
C0915,LOT-019,healthy,10.176551496562144,10.123185657848943,10.035964219412914,9.812437792717095
C0916,LOT-019,healthy,9.640861553801473,10.010508810964744,9.6126683434339,9.967158015293343
C0917,LOT-019,mild_drift,10.568939972431753,11.243822352324333,12.75175521585705,14.007147955967735
C0918,LOT-019,healthy,10.658689013617812,10.225424633720337,10.91327970913408,10.98745286356961
C0919,LOT-019,healthy,10.759090105263283,11.085623163748505,11.045135958216193,10.365729055715988
C0920,LOT-019,healthy,10.256961578345678,10.364580005258423,9.984844956810628,10.792629790432645
C0921,LOT-019,healthy,10.171105805528533,10.185341139309424,10.80252839471849,10.908188933934563
C0922,LOT-019,mild_drift,10.706532073918407,11.001279423471605,11.983404634702302,12.621200899153672
C0923,LOT-019,healthy,10.488540562570114,10.404896784730967,10.877567906612384,10.206351994733131
C0924,LOT-019,healthy,9.550638765077782,9.403198969871898,9.108027111446871,10.325424557745563
C0925,LOT-019,healthy,10.317402194371288,10.595130393447798,10.97721819918399,10.597607778046918
C0926,LOT-019,healthy,10.456339207157507,10.42632719024887,10.59218362565886,10.54770877610451
C0927,LOT-019,healthy,10.068881788824486,9.867286909321155,10.355376448244312,11.070856567384517
C0928,LOT-019,healthy,10.387495392587718,10.742671880588956,10.15644174977472,9.563354452188817
C0929,LOT-019,healthy,9.930985137897803,9.893518396263168,9.838554035028768,9.774384674236446
C0930,LOT-019,healthy,10.360153024185148,10.128266987508152,11.175445161502058,11.133015843107668
C0931,LOT-019,healthy,10.169545895074407,10.000706823779202,10.868094231062416,11.126680093438782
C0932,LOT-019,healthy,9.833156680653053,10.015587788869869,9.971706491070487,9.9641091706431
C0933,LOT-019,healthy,10.817812956703767,10.990691993731792,10.952052154254991,10.421089474414249
C0934,LOT-019,healthy,8.760792776398478,8.81945537537089,9.252734798744752,9.608028675065361
C0935,LOT-019,healthy,10.643255765689227,10.865541869606325,10.015832205552783,9.707254009949132
C0936,LOT-019,healthy,9.941920783285045,9.894384125974222,10.397470531529214,10.659170969480382
C0937,LOT-019,healthy,9.322536450271196,9.713506982878949,9.076751950666228,9.201603190392971
C0938,LOT-019,healthy,10.783199047754499,11.322932103512624,11.163020919935189,11.176607271265933
C0939,LOT-019,healthy,10.819316985909706,10.86914916457662,11.173974300269338,10.94267151912001
C0940,LOT-019,mild_drift,10.027893558054627,10.65898181199035,11.284582549317275,12.795224650257166
C0941,LOT-019,healthy,9.962498057603892,9.9732574921567,10.126714304539094,10.086711626284785
C0942,LOT-019,mild_drift,10.738716327405303,11.325994431916238,12.349336399608836,14.581297357226811
C0943,LOT-019,healthy,10.06237612008068,10.406453946548185,10.902754000058556,10.73451095716518
C0944,LOT-019,healthy,9.770752799001151,10.04364948448372,10.043076409216843,9.988828678996544
C0945,LOT-019,mild_drift,10.640942016344255,10.900467109663268,13.038961403064047,14.333288523609239
C0946,LOT-019,strong_drift,9.138773795932522,10.664743776923789,14.220941786967133,18.760216857411606
C0947,LOT-019,strong_drift,11.163115679997194,12.473861533422516,15.640072400639127,19.154662911919605
C0948,LOT-019,healthy,10.724320794275727,10.604884298462379,10.724642219995628,9.79304093756434
C0949,LOT-019,strong_drift,9.99866240077808,11.504235575531965,16.71179901584184,20.80396660570332
C0950,LOT-019,healthy,9.463023207551949,9.70325592923226,9.469223333480679,9.875960942065761
C0951,LOT-020,healthy,9.854840365444192,9.692220133644131,9.94824329899235,9.59859224206191
C0952,LOT-020,healthy,10.690840557625735,10.651818604567627,11.127082396695897,11.036057039752437
C0953,LOT-020,healthy,9.67280290015304,9.759959249026112,9.414704725090708,9.108889282352559
C0954,LOT-020,healthy,9.226355789598385,9.297174950566571,9.7635274401692,10.01257215365601
C0955,LOT-020,healthy,9.73813461283365,10.075416903437334,10.235121507322201,9.299923327416474
C0956,LOT-020,strong_drift,11.117011982903469,12.868112094980965,17.326749262819177,22.23398788649938
C0957,LOT-020,healthy,10.235588151859565,10.233150606512128,10.25423112227748,11.009895042608068
C0958,LOT-020,strong_drift,9.121622469412484,10.324978968343846,13.868300221103064,18.818577086047927
C0959,LOT-020,healthy,9.58641646711134,9.725360116939065,9.27763199755536,9.051874053839203
C0960,LOT-020,strong_drift,10.11885128383895,11.65040849741479,14.125273690366445,17.137377321984648
C0961,LOT-020,healthy,9.586177365969192,9.84034465518045,9.461820457971015,8.97313168558526
C0962,LOT-020,healthy,10.67285802390538,10.954857325316004,10.869705994817334,11.098608927815334
C0963,LOT-020,latent_defect,9.980594078480399,10.842309600873973,13.283969571354938,22.905722549907594
C0964,LOT-020,mild_drift,9.602872548790817,10.607732464666698,11.767781470216024,12.44178004720954
C0965,LOT-020,healthy,9.970676381118048,10.017988468734746,9.865252626243535,10.087217813127522
C0966,LOT-020,healthy,9.810166738145718,9.795532669427784,9.720512698741237,10.185258069048519
C0967,LOT-020,healthy,10.222813032307968,10.391261079820824,10.58657811064,10.194973056188854
C0968,LOT-020,healthy,9.44851566379191,9.586794694816495,10.30964268009965,10.113596465966326
C0969,LOT-020,healthy,9.769600296768699,9.644964070214478,9.964098590749572,11.35264961442569
C0970,LOT-020,healthy,10.424064011823695,10.681323997534687,10.899209381521857,10.544064495918496
C0971,LOT-020,mild_drift,10.223687636101642,10.54395027052343,11.517648605076525,12.807743313329924
C0972,LOT-020,mild_drift,9.708226672763619,10.187600791985744,11.912538019538337,13.052616140437246
C0973,LOT-020,healthy,10.402650430762447,10.355315805073277,10.836531498426348,10.585904104164262
C0974,LOT-020,healthy,10.570383352701896,10.73449515449616,10.816627961836243,11.173008523588633
C0975,LOT-020,strong_drift,10.433983666202474,11.40583918719638,15.085274708320744,18.58649453752061
C0976,LOT-020,healthy,9.836884868114634,9.983196404076965,10.300239281760348,9.474520212058797
C0977,LOT-020,mild_drift,8.192294620453634,8.93743265844252,10.39440569281617,11.591069755766474
C0978,LOT-020,latent_defect,8.823290690668061,9.579824190825782,11.21514506272046,16.51300330992348
C0979,LOT-020,healthy,11.143992268778355,10.770357593121108,12.084213542195654,11.979895964362754
C0980,LOT-020,healthy,8.836619816258478,9.129779835393066,8.725347459869973,9.47729022879481
C0981,LOT-020,mild_drift,10.20852068595323,10.56099386918073,10.948596794421345,12.338705405694096
C0982,LOT-020,mild_drift,10.216305974496557,10.319207891107165,10.90314517858712,11.801505412568092
C0983,LOT-020,healthy,9.83813469295505,10.382632314463725,10.194071726876304,9.770655905339332
C0984,LOT-020,strong_drift,9.351743889753159,10.302068993526124,12.604493217440204,14.916664478732557
C0985,LOT-020,healthy,10.180308568938946,10.211105321217845,10.30305481874148,9.886963777036778
C0986,LOT-020,strong_drift,9.48426400958319,10.532499963509716,14.280400043022153,17.778819820084877
C0987,LOT-020,healthy,10.159071659003585,10.139040397021073,10.718703117111383,10.834598295100372
C0988,LOT-020,healthy,10.205554673231092,10.345314145599657,9.639829714887124,10.655704090915178
C0989,LOT-020,healthy,8.573667239558512,8.46522724237081,7.977515242005015,8.363019485708206
C0990,LOT-020,healthy,9.969883443230726,9.770012373088708,10.563243608120057,9.78622039699376
C0991,LOT-020,healthy,9.595949570858174,9.385887672698235,10.203859967255605,10.388297070106438
C0992,LOT-020,healthy,9.38148774179827,9.442625447596567,9.441693636544287,9.99812804894482
C0993,LOT-020,healthy,10.19687013036491,10.353922214628454,10.599607230085837,11.269107516814923
C0994,LOT-020,mild_drift,9.227573460115066,9.469043023410922,9.873344491443365,10.982598132541488
C0995,LOT-020,healthy,10.941195921608694,11.108790765706448,11.232565550463365,10.707673899939635
C0996,LOT-020,healthy,10.472623692971435,10.090607674329119,10.061065638275776,10.090263642693696
C0997,LOT-020,mild_drift,11.041022393322525,11.39825801370268,12.30823326587816,13.856546314355958
C0998,LOT-020,healthy,10.181094117067772,10.320858639743783,10.845425118315829,10.925935301748881
C0999,LOT-020,healthy,10.113500068772208,9.84716349986758,10.516517945462903,10.62733703180481
C1000,LOT-020,healthy,10.23870363835551,10.323452366837877,10.429131107518845,10.723705504702119
